Property_Type,Location,Lat-Lon,Price_USD,Area_sqm,Bedrooms,Bathrooms,Year_Built,Parking_Spaces
Condominium,"Gondar, Arada, Zone 9","(12.55600, 37.46519)",101175,150,zero,0.0,1983.0,0.0
Villa,"Addis Ababa, Bole, Kebele 04","(9.02132, 38.78422)",629422,387,2,2.0,2010.0,0.0
Condominium,"Jimma, Hermata, Area 13","7.664804,36.786459","$174,338",355,1,2.0,2015.0,1.0
Condominium,"Adama, Boku, Ganda 7","(8.56156, 39.25989)","$173,172",282,1,1.0,2018.0,1.0
Condominium,"Gondar, Arada, Zone 5","12.579278,37.483515",118020,169,zero,,2005.0,0.0
Villa,"Jimma, Hermata, Area 6","7.708772,36.840339",257215,314,2,2.0,1980.0,0.0
Apartment,"Addis Ababa, Kirkos, Kebele 06","9.034757,38.730932",181655,232,zero,0.0,1983.0,0.0
Apartment,"Addis Ababa, Kirkos, Kebele 08",Lon: 38.7248 / Lat: 9.0173,383427,275 sqm,1,2.0,1988.0,1.0
Apartment,"Adama, Boku, Ganda 9","8.577382,39.186704",161157,295,2,2.0,1967.0,0.0
Villa,"Gondar, Arada, Zone 10","12.504699,37.489117","$404,097",261,2,3.0,2015.0,2.0
Villa,"Addis Ababa, Kirkos, Kebele 05","9.044388,38.707697",330557,276 sqm,1,1.0,1981.0,0.0
Villa,"Bahir Dar, Meshenti, Village 3",Lon: 37.3748 / Lat: 11.6226,202676,150,zero,,1989.0,0.0
Condominium,"Gambella, Newland, Zone 4","(8.15397, 34.63877)","$104,126",290,2,1.0,1990.0,0.0
Villa,"Dire Dawa, Goro, Sector 8",Lon: 41.9257 / Lat: 9.6700,294061,399 sqm,1,0.0,2024.0,1.0
Apartment,"Dire Dawa, Kezira, Kebele 6",Lon: 41.8023 / Lat: 9.6055,"$275,355",500,3,3.0,1997.0,2.0
Condominium,"Mekelle, Hawelti, Kebele 7","13.461403,39.399225",119814,265,zero,0.0,1992.0,1.0
Villa,"Gondar, Arada, Zone 3","(12.59367, 37.46780)","$311,619",264 sqm,1,2.0,2000.0,1.0
Villa,"Harar, Abadir, Zone 3","9.369178,42.183545",285028,384,3,3.0,,1.0
Villa,"Jimma, Jiren, Kebele 2","(7.73873, 36.87275)","$240,110",313,2,2.0,1977.0,1.0
Condominium,"Jimma, Jiren, Kebele 13",,57900,177,zero,0.0,1962.0,0.0
Apartment,"Bahir Dar, Meshenti, Village 7","11.531509,37.476050",242493,328,2,2.0,1969.0,0.0
Villa,"Jimma, Jiren, Kebele 8","7.538278,36.779187","$309,996",497,3,4.0,1985.0,2.0
Apartment,"Dire Dawa, Goro, Sector 1","9.592751,41.793094",145620,212 sqm,1,1.0,1983.0,1.0
Apartment,"Gambella, Tier-kidi, Block 1","8.198229,34.547955",74477,169,zero,0.0,1960.0,0.0
Apartment,"Assosa, Sherkole, District 4","10.066164,34.534625","$104,885",228,zero,1.0,2012.0,1.0
Condominium,"Gondar, Maraki, Community Block D","12.579315,37.448406",124698,197,1,1.0,1979.0,0.0
Condominium,"Jimma, Jiren, Kebele 12",Lon: 36.7441 / Lat: 7.6726,"$102,624",291 sqm,1,1.0,1967.0,0.0
Condominium,"Mekelle, Hadnet, Admin Unit 5",,130287,259,zero,0.0,2000.0,0.0
Condominium,"Dire Dawa, Goro, Sector 10","(9.59228, 41.89825)",210741,358,2,2.0,2023.0,0.0
Apartment,"Gondar, Arada, Zone 5",Lon: 37.5162 / Lat: 12.4978,130494,150 sqm,zero,0.0,2009.0,0.0
Condominium,"Gondar, Arada, Zone 2","12.659517,37.485710",244258,362,one,4.0,,1.0
Villa,"Gambella, Tier-kidi, Block 3","8.187177,34.566987",116193,188,1,0.0,1989.0,0.0
Villa,"Harar, Jugol, Gate 2","(9.33005, 42.11541)",130680,257,1,1.0,1960.0,0.0
Villa,"Mekelle, Kedamay Weyane, Community 5","13.533675,39.468055",271340,285,one,1.0,1999.0,0.0
Villa,"Addis Ababa, Bole, Kebele 09","8.927338,38.694848",311157,227,1,0.0,1974.0,0.0
Villa,"Adama, Dabe, Kebele 10","8.535817,39.281578","$425,636",384,2,2.0,2002.0,2.0
Apartment,"Mekelle, Hadnet, Admin Unit 5","(13.41650, 39.48130)","$201,217",380,2,1.0,1987.0,
Apartment,"Addis Ababa, Arada, Woreda 07 Admin","8.997769,38.739328",329711,351,2,2.0,1989.0,0.0
Villa,"Addis Ababa, Arada, Woreda 04 Admin","9.060492,38.801835",298673,193,zero,,1976.0,0.0
Condominium,"Bahir Dar, Tana, Kebele 11","(11.60810, 37.40513)","$179,015",373,3,2.0,2004.0,0.0
Condominium,"Mekelle, Hawelti, Kebele 9","13.556931,39.453068","$221,555",500,4,3.0,2015.0,3.0
Villa,"Gondar, Maraki, Community Block B","12.605120,37.441597",367765,374 sqm,2,2.0,2004.0,0.0
Apartment,"Gondar, Maraki, Community Block B","12.690881,37.459347",325673,434,2,2.0,2024.0,3.0
Villa,"Gondar, Arada, Zone 6","12.575128,37.493668",211804,223,zero,1.0,1991.0,0.0
Apartment,"Assosa, Menge, Village Unit 1","10.030705,34.527994",124612,323,zero,0.0,1993.0,0.0
Villa,"Bahir Dar, Meshenti, Village 5","11.572947,37.405330",444047,314,2,2.0,2008.0,1.0
Apartment,"Jimma, Hermata, Area 6",,89056,180,1,0.0,1982.0,0.0
Condominium,"Assosa, Sherkole, District 3","10.074024,34.487466",130776,335,2,2.0,2002.0,
Condominium,"Harar, Abadir, Zone 2","9.403799,42.154941",173650,341,2,1.0,1994.0,0.0
Condominium,"Mekelle, Hadnet, Admin Unit 9","13.485309,39.473368",148368,318,2,2.0,2008.0,1.0
Apartment,"Jimma, Hermata, Area 8","7.779983,36.882449",252579,381,2,3.0,2007.0,1.0
Condominium,"Adama, Dabe, Kebele 9","(8.52833, 39.25486)",146333,327,1,0.0,1987.0,0.0
Condominium,"Dire Dawa, Kezira, Kebele 8","9.637636,41.866754",148817,270 sqm,1,1.0,1991.0,0.0
Apartment,"Gondar, Maraki, Community Block B","(12.63461, 37.49945)",436296,500 sqm,3,4.0,2024.0,4.0
Apartment,"Assosa, Sherkole, District 5","9.988843,34.567358",116960,298,zero,0.0,2001.0,0.0
Condominium,"Bahir Dar, Meshenti, Village 3","11.552722,37.391972","$121,115",186,zero,0.0,1992.0,0.0
Villa,"Adama, Boku, Ganda 8","8.560429,39.261437",253197,302,2,2.0,1963.0,0.0
Condominium,"Adama, Dabe, Kebele 11","8.624522,39.274099",190652,359 sqm,2,3.0,2010.0,0.0
Villa,"Harar, Amir-Nur, Block 16",Lon: 42.0885 / Lat: 9.3082,"$173,676",288,1,0.0,1976.0,0.0
Villa,"Gondar, Fasiledes, Kebele 6","12.608460,37.378540","$428,679",426,2,2.0,2004.0,0.0
Apartment,"Addis Ababa, Bole, Kebele 03","9.001103,38.698485",288846,341,2,1.0,1968.0,0.0
Apartment,"Gondar, Fasiledes, Kebele 1","12.536353,37.492440",278014,406 sqm,3,3.0,1997.0,0.0
Apartment,"Bahir Dar, Gish Abay, Sector 3","(11.58889, 37.29916)","$169,077",255 sqm,zero,1.0,1979.0,2.0
Condominium,"Dire Dawa, Kezira, Kebele 3","9.568286,41.789731",208186,369,3,4.0,,3.0
Condominium,"Dire Dawa, Kezira, Kebele 5",Lon: 41.8542 / Lat: 9.6346,138560,258,1,1.0,1993.0,0.0
Apartment,"Gondar, Maraki, Community Block B","(12.63384, 37.45337)",180326,297,2,1.0,,0.0
Apartment,"Adama, Boku, Ganda 8","(8.48426, 39.26471)",267055,446,4,3.0,2004.0,3.0
Villa,"Mekelle, Hawelti, Kebele 12","13.538045,39.525338","$338,534",389,1,1.0,2009.0,
Villa,"Jimma, Hermata, Area 7","7.572760,36.776858",312408,338,2,3.0,2022.0,2.0
Villa,"Adama, Boku, Ganda 1",Lon: 39.2891 / Lat: 8.5200,314391,363,2,2.0,1993.0,0.0
Apartment,"Gambella, Newland, Zone 2","8.199623,34.574626","$156,981",311 sqm,1,,2005.0,0.0
Apartment,"Mekelle, Kedamay Weyane, Community 3","(13.53087, 39.44102)","$146,110",253,1,1.0,1960.0,0.0
Condominium,"Bahir Dar, Tana, Kebele 11","11.599073,37.344179","$179,914",283 sqm,1,0.0,1986.0,1.0
Apartment,"Adama, Dabe, Kebele 14","8.447572,39.166119",206523,347,2,2.0,1987.0,0.0
Villa,"Dire Dawa, Kezira, Kebele 8","9.569802,41.959146",356447,328,2,3.0,2017.0,2.0
Villa,"Bahir Dar, Meshenti, Village 7","(11.49136, 37.33775)",356560,351,2,2.0,1991.0,1.0
Condominium,"Gambella, Newland, Zone 3","8.249515,34.608044",146201,429,3,3.0,2008.0,2.0
Apartment,"Harar, Amir-Nur, Block 17","9.307655,42.220866",226306,399 sqm,4,3.0,1983.0,1.0
Apartment,"Bahir Dar, Tana, Kebele 17","11.616889,37.401925",160438,208,zero,0.0,2006.0,0.0
Condominium,"Dire Dawa, Goro, Sector 9","9.552420,41.767577",165255,355,3,,1991.0,0.0
Condominium,"Bahir Dar, Gish Abay, Sector 4","(11.47735, 37.47097)",178412,320,3,3.0,1982.0,2.0
Villa,"Gambella, Newland, Zone 3","8.272713,34.524423","$269,011",419 sqm,2,2.0,2009.0,1.0
Apartment,"Addis Ababa, Bole, Kebele 07","(9.12213, 38.82405)","$256,403",267 sqm,1,1.0,1969.0,0.0
Condominium,"Gambella, Tier-kidi, Block 2","8.339898,34.558094","$134,348",326 sqm,1,,,1.0
Apartment,"Adama, Dabe, Kebele 8","8.571719,39.317953","$201,024",332 sqm,2,2.0,1990.0,1.0
Condominium,"Assosa, Menge, Village Unit 4","9.932503,34.472182",99784,266,1,2.0,1983.0,1.0
Apartment,"Dire Dawa, Kezira, Kebele 8","(9.58557, 41.86327)",83038,213 sqm,1,0.0,1975.0,0.0
Apartment,"Harar, Abadir, Zone 6","9.389927,42.188184",183400,347,1,2.0,1986.0,
Condominium,"Adama, Boku, Ganda 8","8.484368,39.256068",255732,439,3,3.0,2024.0,2.0
Apartment,"Gambella, Tier-kidi, Block 4","8.239611,34.592207","$62,034",209 sqm,zero,0.0,1965.0,0.0
Villa,"Adama, Boku, Ganda 9","(8.53392, 39.30394)",150962,233,zero,0.0,1978.0,0.0
Condominium,"Adama, Dabe, Kebele 13","8.539010,39.262126","$274,071",500,4,3.0,1985.0,3.0
Apartment,"Adama, Boku, Ganda 9",Lon: 39.2912 / Lat: 8.7021,"$159,726",294,2,2.0,1983.0,2.0
Apartment,"Assosa, Menge, Village Unit 4","10.109332,34.597308",164243,365,2,2.0,,2.0
Condominium,"Gondar, Fasiledes, Kebele 7","(12.61571, 37.53424)","$105,063",169,zero,,1990.0,0.0
Apartment,"Adama, Dabe, Kebele 8","(8.42073, 39.33066)",154739,203,zero,,2024.0,0.0
Apartment,"Mekelle, Hadnet, Admin Unit 7","13.499936,39.456337",201508,288 sqm,1,2.0,2023.0,3.0
Apartment,"Gambella, Newland, Zone 2","8.226470,34.556634",184523,428,2,2.0,1997.0,0.0
Condominium,"Harar, Jugol, Gate 4","9.269518,42.086559",209197,500,4,3.0,2024.0,2.0
Apartment,"Assosa, Sherkole, District 3","10.048537,34.494546",188087,419 sqm,4,4.0,1969.0,2.0
Villa,"Jimma, Jiren, Kebele 3","7.681965,36.782620","$271,488",376,2,,1997.0,1.0
Condominium,"Gondar, Maraki, Community Block E","12.631565,37.458105",146090,217,zero,0.0,2003.0,0.0
Villa,"Adama, Dabe, Kebele 10","8.498728,39.208506",224446,266 sqm,2,2.0,1967.0,0.0
Villa,"Bahir Dar, Meshenti, Village 7","11.475681,37.387244",541636,401,3,3.0,1989.0,2.0
Apartment,"Bahir Dar, Gish Abay, Sector 2","(11.61118, 37.41648)",146835,229,1,1.0,1977.0,0.0
Apartment,"Addis Ababa, Bole, Kebele 08","9.057081,38.761191","$393,874",372,3,,1992.0,0.0
Apartment,"Bahir Dar, Meshenti, Village 4","(11.59313, 37.37088)",254473,470,1,1.0,2015.0,
Condominium,"Mekelle, Hadnet, Admin Unit 6","13.492526,39.470612",142860,331 sqm,3,3.0,1973.0,0.0
Condominium,"Bahir Dar, Tana, Kebele 10",Lon: 37.3655 / Lat: 11.6472,224021,429 sqm,3,2.0,,2.0
Apartment,"Addis Ababa, Arada, Woreda 03 Admin","8.999116,38.766462",467059,361,2,3.0,,1.0
Villa,"Gondar, Arada, Zone 7","12.525883,37.341388",208516,192,zero,0.0,1998.0,0.0
Villa,"Dire Dawa, Goro, Sector 4","9.604736,41.936658",325734,318 sqm,2,,1981.0,1.0
Apartment,"Assosa, Menge, Village Unit 3","10.029308,34.556483",94972,195 sqm,zero,1.0,1994.0,1.0
Condominium,"Mekelle, Hawelti, Kebele 2","13.489320,39.442429","$118,916",225 sqm,zero,1.0,1988.0,0.0
Condominium,"Harar, Abadir, Zone 3",Lon: 42.0901 / Lat: 9.2874,"$169,693",374,2,2.0,2023.0,1.0
Condominium,"Dire Dawa, Kezira, Kebele 1","9.650459,41.792084",196678,412,1,2.0,2008.0,0.0
Villa,"Gondar, Maraki, Community Block E","12.575717,37.446324","$583,298",458,2,3.0,2023.0,3.0
Villa,"Gambella, Tier-kidi, Block 4","(8.27427, 34.53626)","$299,116",404,3,2.0,2023.0,1.0
Villa,"Dire Dawa, Kezira, Kebele 2","9.646427,41.893314",260900,342,3,2.0,1985.0,0.0
Condominium,"Mekelle, Kedamay Weyane, Community 1","13.446932,39.390722",105366,198 sqm,zero,1.0,1980.0,1.0
Apartment,"Assosa, Menge, Village Unit 7",Lon: 34.5191 / Lat: 10.0279,"$127,532",404,2,3.0,1960.0,3.0
Villa,"Harar, Jugol, Gate 2","(9.28541, 42.12643)",293375,355,zero,1.0,2024.0,1.0
Apartment,"Gondar, Fasiledes, Kebele 9","12.556438,37.550518",340367,497 sqm,4,4.0,2009.0,2.0
Apartment,"Mekelle, Kedamay Weyane, Community 10","13.468811,39.572538",202790,274,1,,2007.0,0.0
Condominium,"Adama, Dabe, Kebele 6","8.528951,39.339459",193502,299,zero,0.0,2021.0,0.0
Condominium,"Harar, Jugol, Gate 3",Lon: 42.1266 / Lat: 9.3955,126471,465,3,1.0,1972.0,0.0
Condominium,"Gambella, Newland, Zone 2",Lon: 34.5779 / Lat: 8.2002,"$126,017",402,2,2.0,1998.0,1.0
Apartment,"Harar, Amir-Nur, Block 14","9.288571,42.120943","$143,723",309,1,1.0,1984.0,0.0
Condominium,"Bahir Dar, Gish Abay, Sector 1","(11.54038, 37.32665)","$265,329",469,1,1.0,2021.0,1.0
Apartment,"Gambella, Newland, Zone 2","8.240469,34.591144","$87,562",201,1,2.0,1979.0,1.0
Villa,"Addis Ababa, Arada, Woreda 10 Admin",Lon: 38.7969 / Lat: 9.0191,"$392,237",252 sqm,2,2.0,1974.0,0.0
Condominium,"Adama, Goro, Rural Kebele 23","8.607343,39.299199","$93,429",228,1,0.0,1960.0,0.0
Villa,"Addis Ababa, Bole, Kebele 07","9.012125,38.735416",820862,488 sqm,3,4.0,2001.0,4.0
Condominium,"Mekelle, Hawelti, Kebele 8",Lon: 39.4335 / Lat: 13.4354,130462,234,zero,0.0,2013.0,0.0
Villa,"Adama, Boku, Ganda 4","8.509284,39.359824",400830,383,3,2.0,2006.0,2.0
Condominium,"Addis Ababa, Arada, Woreda 06 Admin","9.033625,38.765410",278927,337 sqm,1,1.0,1973.0,0.0
Villa,"Gondar, Fasiledes, Kebele 9","(12.66231, 37.51762)","$450,126",409,2,2.0,2024.0,1.0
Villa,"Gondar, Fasiledes, Kebele 9","(12.68558, 37.46600)",451055,408 sqm,3,2.0,2024.0,2.0
Condominium,"Addis Ababa, Lideta, Zone 1","(9.03489, 38.78405)","$199,014",258,1,0.0,1971.0,0.0
Apartment,"Gondar, Arada, Zone 5","12.614987,37.354762",121059,223,zero,0.0,1964.0,0.0
Condominium,"Addis Ababa, Kirkos, Kebele 06","9.062352,38.788401",415429,464,3,4.0,2008.0,2.0
Apartment,"Dire Dawa, Kezira, Kebele 9","9.566433,41.920936","$312,039",478 sqm,4,4.0,2012.0,3.0
Villa,"Bahir Dar, Gish Abay, Sector 3","(11.57848, 37.35916)",266729,344 sqm,3,2.0,2014.0,1.0
Apartment,"Addis Ababa, Bole, Kebele 04","(8.98931, 38.77478)","$537,291",470,3,3.0,2024.0,2.0
Condominium,"Jimma, Hermata, Area 13","(7.59426, 36.94607)","$183,671",457 sqm,3,3.0,2001.0,3.0
Condominium,"Jimma, Jiren, Kebele 7","7.744470,36.760898",134939,335,1,2.0,1977.0,
Apartment,"Jimma, Hermata, Area 5","7.754940,36.840880",197997,482,3,2.0,2022.0,0.0
Villa,"Gambella, Tier-kidi, Block 7","8.202013,34.545505","$307,442",435 sqm,3,3.0,,2.0
Villa,"Bahir Dar, Tana, Kebele 17",Lon: 37.3141 / Lat: 11.5853,335587,260 sqm,1,1.0,1985.0,2.0
Apartment,"Gondar, Maraki, Community Block C",Lon: 37.4918 / Lat: 12.5345,"$253,641",336,1,0.0,2017.0,1.0
Condominium,"Addis Ababa, Lideta, Zone 7","8.992110,38.776490","$413,949",470 sqm,4,4.0,1984.0,1.0
Condominium,"Adama, Dabe, Kebele 7","8.577911,39.301531","$171,060",393 sqm,3,2.0,1994.0,1.0
Apartment,"Assosa, Menge, Village Unit 1","(9.96002, 34.47796)","$204,528",410,3,,2020.0,3.0
Apartment,"Jimma, Hermata, Area 7","7.744966,36.872766",240989,466,3,3.0,1983.0,2.0
Apartment,"Adama, Goro, Rural Kebele 26","8.542424,39.246422",280337,387,2,2.0,1995.0,
Villa,"Gondar, Maraki, Community Block A","(12.62563, 37.44374)","$353,732",500 sqm,3,2.0,1984.0,1.0
Villa,"Assosa, Sherkole, District 3","10.069612,34.498462",363160,500,4,4.0,,5.0
Villa,"Assosa, Sherkole, District 2","(10.06244, 34.53316)",186454,330,1,1.0,2002.0,0.0
Condominium,"Jimma, Jiren, Kebele 8",Lon: 36.7365 / Lat: 7.7853,73520,199 sqm,1,1.0,,0.0
Villa,"Gondar, Arada, Zone 9","12.617120,37.532148","$411,853",477 sqm,2,2.0,1998.0,1.0
Condominium,"Adama, Boku, Ganda 2","(8.51044, 39.32711)","$224,175",359,2,2.0,1990.0,1.0
Condominium,"Assosa, Sherkole, District 2",,120310,290 sqm,2,2.0,1974.0,2.0
Villa,"Bahir Dar, Meshenti, Village 8",,284110,277,1,1.0,,0.0
Villa,"Harar, Jugol, Gate 4","9.293282,42.170217","$282,193",353,2,2.0,1989.0,1.0
Villa,"Jimma, Hermata, Area 6","7.660964,36.836714",231306,344,2,3.0,1984.0,0.0
Apartment,"Adama, Boku, Ganda 1","8.578903,39.209362","$77,134",150 sqm,zero,0.0,1968.0,0.0
Villa,"Gambella, Tier-kidi, Block 1",,98952,184,1,2.0,1965.0,0.0
Condominium,"Addis Ababa, Kirkos, Kebele 02",Lon: 38.7914 / Lat: 9.0704,215616,201,1,1.0,1991.0,0.0
Condominium,"Jimma, Jiren, Kebele 6","7.662644,36.872478","$164,645",314,1,1.0,2000.0,1.0
Apartment,"Assosa, Sherkole, District 1","9.973708,34.581067",244752,500 sqm,3,2.0,2024.0,2.0
Apartment,"Adama, Dabe, Kebele 6","(8.58042, 39.25153)",211650,406,1,,2024.0,0.0
Villa,"Adama, Dabe, Kebele 6",,262678,339 sqm,1,1.0,1995.0,0.0
Apartment,"Bahir Dar, Gish Abay, Sector 7","11.563782,37.345546","$179,518",343,2,2.0,1981.0,0.0
Villa,"Bahir Dar, Meshenti, Village 3",Lon: 37.4541 / Lat: 11.5906,414281,381,3,3.0,1989.0,
Condominium,"Gambella, Newland, Zone 3","8.240232,34.634508",126064,342,1,1.0,,1.0
Villa,"Jimma, Hermata, Area 7","(7.72211, 36.87405)","$186,041",315,2,1.0,1985.0,0.0
Apartment,"Gambella, Tier-kidi, Block 3","(8.27916, 34.51008)",182981,406,1,2.0,2001.0,1.0
Villa,"Bahir Dar, Gish Abay, Sector 3","11.607042,37.429120",421983,368 sqm,2,3.0,1994.0,2.0
Apartment,"Jimma, Hermata, Area 14","7.653473,36.808495","$154,817",289,1,1.0,1980.0,1.0
Apartment,"Jimma, Hermata, Area 10","(7.60465, 36.86289)","$240,469",494,4,3.0,1998.0,3.0
Villa,"Harar, Abadir, Zone 3","9.332321,42.217469",233564,391,2,2.0,2000.0,2.0
Condominium,"Jimma, Jiren, Kebele 12","7.669422,36.841927","$64,888",216 sqm,1,0.0,1960.0,0.0
Apartment,"Bahir Dar, Tana, Kebele 5","(11.41550, 37.36208)","$249,515",305 sqm,2,3.0,2009.0,1.0
Villa,"Assosa, Menge, Village Unit 3","10.007267,34.513232","$221,350",424,2,2.0,1994.0,2.0
Condominium,"Gambella, Tier-kidi, Block 6",Lon: 34.5846 / Lat: 8.1702,"$142,840",500,3,3.0,1982.0,2.0
Apartment,"Bahir Dar, Gish Abay, Sector 4","11.588472,37.418402",270383,403,2,2.0,1995.0,2.0
Apartment,"Adama, Goro, Rural Kebele 20","8.521468,39.161197",125630,225,zero,1.0,1992.0,0.0
Apartment,"Adama, Goro, Rural Kebele 24","(8.59179, 39.24514)",142359,230 sqm,1,1.0,1988.0,0.0
Villa,"Jimma, Hermata, Area 12","7.674260,36.886692","$281,232",371,2,2.0,1978.0,1.0
Condominium,"Mekelle, Hadnet, Admin Unit 4",Lon: 39.4667 / Lat: 13.5557,"$139,230",340 sqm,3,2.0,1982.0,0.0
Villa,"Gambella, Tier-kidi, Block 4",,"$226,943",339,2,1.0,1989.0,0.0
Villa,"Jimma, Hermata, Area 12","7.606141,36.810563",200021,295,1,2.0,1981.0,1.0
Apartment,"Jimma, Hermata, Area 10",Lon: 36.7725 / Lat: 7.6625,227060,450,3,3.0,2024.0,2.0
Villa,"Dire Dawa, Kezira, Kebele 6","9.625550,41.770064",290589,310,1,,1995.0,1.0
Villa,"Mekelle, Hadnet, Admin Unit 9",,239888,262,1,1.0,1996.0,0.0
Apartment,"Adama, Boku, Ganda 7","8.534608,39.241280",115257,254,zero,0.0,1960.0,
Apartment,"Gondar, Arada, Zone 5","(12.62719, 37.63465)","$197,037",282,1,0.0,1996.0,0.0
Apartment,"Gondar, Fasiledes, Kebele 9","12.583141,37.536791",171058,234,zero,0.0,1997.0,0.0
Apartment,"Gondar, Maraki, Community Block E","(12.58323, 37.36774)",155968,288,2,1.0,1968.0,0.0
Condominium,"Adama, Dabe, Kebele 7","8.502618,39.256337",137352,273,zero,1.0,1986.0,0.0
Villa,"Assosa, Sherkole, District 4",Lon: 34.5202 / Lat: 10.1145,"$104,693",222,2,2.0,1960.0,0.0
Condominium,"Bahir Dar, Meshenti, Village 5","11.559996,37.413706",235479,384,zero,1.0,2019.0,2.0
Condominium,"Dire Dawa, Goro, Sector 4","9.532936,41.910807",62881,160,zero,0.0,1960.0,0.0
Condominium,"Adama, Boku, Ganda 5","8.484584,39.265550",204220,356,one,1.0,2015.0,1.0
Apartment,"Assosa, Sherkole, District 3",Lon: 34.4988 / Lat: 10.0729,102698,223,zero,1.0,1991.0,
Villa,"Jimma, Jiren, Kebele 2",Lon: 36.8315 / Lat: 7.5936,"$220,526",316 sqm,1,2.0,2013.0,1.0
Condominium,"Gambella, Tier-kidi, Block 4","8.291667,34.480142","$147,391",428,3,2.0,2003.0,
Villa,"Mekelle, Kedamay Weyane, Community 10",,"$251,466",332 sqm,2,2.0,1988.0,0.0
Apartment,"Bahir Dar, Meshenti, Village 3","11.614000,37.441923",314417,500 sqm,4,3.0,1992.0,2.0
Villa,"Addis Ababa, Arada, Woreda 03 Admin","(8.99402, 38.75327)","$398,205",340,1,1.0,1989.0,0.0
Villa,"Gondar, Maraki, Community Block E","(12.50227, 37.45379)","$598,947",500 sqm,3,4.0,2024.0,4.0
Condominium,"Assosa, Menge, Village Unit 9","10.035799,34.506051",128293,348,3,3.0,2023.0,0.0
Condominium,"Assosa, Sherkole, District 3",Lon: 34.5032 / Lat: 10.0746,107049,359,2,2.0,1983.0,1.0
Apartment,"Mekelle, Kedamay Weyane, Community 7",Lon: 39.4111 / Lat: 13.5244,"$257,627",363,2,3.0,1994.0,2.0
Apartment,"Gambella, Tier-kidi, Block 7","(8.16571, 34.55938)","$148,622",368 sqm,2,2.0,2012.0,
Villa,"Gambella, Newland, Zone 2","8.248512,34.550542","$299,739",405,2,2.0,2020.0,2.0
Condominium,"Mekelle, Kedamay Weyane, Community 4","13.484200,39.434117",172311,384 sqm,3,3.0,2002.0,0.0
Villa,"Mekelle, Kedamay Weyane, Community 5","(13.50144, 39.51149)","$256,047",263 sqm,zero,0.0,2004.0,0.0
Villa,"Harar, Amir-Nur, Block 19","(9.31129, 42.13106)",372202,421 sqm,2,3.0,1978.0,2.0
Condominium,"Dire Dawa, Kezira, Kebele 6","(9.64425, 41.85046)","$141,026",255 sqm,2,1.0,1988.0,0.0
Apartment,"Harar, Abadir, Zone 7","9.330602,42.114727",234316,442,3,3.0,1998.0,1.0
Condominium,"Jimma, Jiren, Kebele 2","(7.61186, 36.87778)","$63,210",184,zero,0.0,1960.0,0.0
Villa,"Gondar, Arada, Zone 4","12.649061,37.431022",384188,381,2,3.0,1963.0,3.0
Condominium,"Assosa, Sherkole, District 2",Lon: 34.5500 / Lat: 10.0167,206663,477,3,4.0,2020.0,4.0
Condominium,"Bahir Dar, Meshenti, Village 6","11.558263,37.378370","$208,122",388,2,,1988.0,0.0
Condominium,"Harar, Abadir, Zone 2","9.395852,42.188681",181368,307,1,2.0,2021.0,2.0
Apartment,"Gambella, Newland, Zone 3","8.243927,34.609038",144824,442 sqm,3,2.0,1997.0,0.0
Condominium,"Jimma, Hermata, Area 7","7.707993,36.809380",159677,425,3,2.0,1996.0,2.0
Apartment,"Addis Ababa, Arada, Woreda 08 Admin","(8.99681, 38.71364)",342894,348,1,2.0,1994.0,0.0
Apartment,"Bahir Dar, Gish Abay, Sector 4",Lon: 37.3686 / Lat: 11.5948,258649,349,1,2.0,2005.0,1.0
Villa,"Dire Dawa, Kezira, Kebele 5",Lon: 41.8620 / Lat: 9.6280,"$311,436",420,2,,1984.0,1.0
Condominium,"Gondar, Fasiledes, Kebele 2","(12.58489, 37.44877)",184736,294,2,2.0,1979.0,0.0
Condominium,"Mekelle, Hadnet, Admin Unit 7","(13.48130, 39.45658)","$238,783",399 sqm,2,3.0,2016.0,2.0
Villa,"Mekelle, Hadnet, Admin Unit 9","13.570526,39.519657",370835,441,2,2.0,2008.0,1.0
Villa,"Dire Dawa, Goro, Sector 10",Lon: 41.9336 / Lat: 9.6143,273177,394,3,4.0,1975.0,1.0
Apartment,"Harar, Abadir, Zone 1","9.251064,42.140514",124690,220 sqm,zero,0.0,2001.0,0.0
Condominium,"Addis Ababa, Arada, Woreda 09 Admin","9.031717,38.773632","$312,158",238 sqm,1,,2007.0,3.0
Apartment,"Bahir Dar, Gish Abay, Sector 1",Lon: 37.3841 / Lat: 11.5308,200124,288,zero,0.0,,1.0
Apartment,"Gondar, Arada, Zone 5","12.642669,37.484812",306942,340 sqm,2,2.0,1986.0,2.0
Apartment,"Gambella, Tier-kidi, Block 7","8.279336,34.522705","$178,498",344,3,3.0,2015.0,0.0
Apartment,"Dire Dawa, Kezira, Kebele 9","9.523053,41.865383",161185,329,zero,,1993.0,0.0
Apartment,"Dire Dawa, Kezira, Kebele 5","(9.50854, 41.83718)","$271,623",451 sqm,4,3.0,1970.0,0.0
Villa,"Mekelle, Hawelti, Kebele 6","(13.45824, 39.50277)",250053,300,2,2.0,1996.0,0.0
Condominium,"Gambella, Newland, Zone 2","8.287243,34.535247",74818,208 sqm,zero,0.0,1980.0,0.0
Apartment,"Adama, Dabe, Kebele 5","(8.51779, 39.30792)",231134,311,1,1.0,2023.0,1.0
